cik,gics_sector,year,E_score,G_score
0000100493,Consumer Staples,2016,0.0629915560530666,0.1567421943903141
0000100493,Consumer Staples,2017,0.06261448466762806,0.1687835436333984
0000100493,Consumer Staples,2018,0.058423557477512364,0.16002052249787235
0000100493,Consumer Staples,2019,0.06697309614064048,0.15582525016090584
0000100493,Consumer Staples,2020,0.05635446121971161,0.14837941038502905
0000100493,Consumer Staples,2021,0.1070558869712056,0.15699004964297408
0000100493,Consumer Staples,2022,0.1575355740886564,0.19943544460414525
0000100493,Consumer Staples,2023,0.18213240736688704,0.20864763748681844
0000100493,Consumer Staples,2024,0.17657621177829808,0.2319158415767195
0000100517,Industrials,2015,0.141114915158567,0.1391570126532911
0000100517,Industrials,2016,0.11091155499490271,0.10842842751998838
0000100517,Industrials,2017,0.10119307567769523,0.0935188260201752
0000100517,Industrials,2018,0.10460745315522219,0.09219308572739224
0000100517,Industrials,2019,0.17626525423728814,0.09330621468926555
0000100517,Industrials,2020,0.1431010516954723,0.12061895371766615
0000100517,Industrials,2021,0.1222484556725955,0.09903471282383401
0000100517,Industrials,2022,0.30169727291086373,0.14539595566241556
0000100517,Industrials,2023,0.33191091459822214,0.17924925242729553
0000100517,Industrials,2024,0.43050399239926973,0.2251248797986613
0000100517,Industrials,2025,,
0000100885,Industrials,2015,0.2276478242728128,0.2156293516480149
0000100885,Industrials,2016,0.22293095351011638,0.223582741290161
0000100885,Industrials,2017,0.23427240846876551,0.2360387552013818
0000100885,Industrials,2018,0.2371926963223692,0.21644671716084138
0000100885,Industrials,2019,0.27861442477311,0.20616374390370446
0000100885,Industrials,2020,0.24918978884652787,0.20627971660981367
0000100885,Industrials,2021,0.1963630336651425,0.19090709668613326
0000100885,Industrials,2022,0.3204263140491032,0.21512069120731955
0000100885,Industrials,2023,0.31322753909264095,0.19808866262138386
0000100885,Industrials,2024,0.35150922451532207,0.22892745994117947
0000100885,Industrials,2025,,
0000101829,Industrials,2021,0.08313375426373466,0.2356020603435434
0000101829,Industrials,2022,0.1381547881971056,0.277588604126061
0000101829,Industrials,2023,0.16771905810065874,0.3030240753271409
0000101829,Industrials,2024,0.17005311207105595,0.33044702877620663
0000101829,Industrials,2025,,
0000104169,Consumer Staples,2015,0.009317960909818264,0.2979518573551263
0000104169,Consumer Staples,2016,0.009986512305545968,0.2557549263795214
0000104169,Consumer Staples,2017,0.010253632013318963,0.23563580653267635
0000104169,Consumer Staples,2018,0.01056183922676451,0.2515573283111992
0000104169,Consumer Staples,2019,0.012256993006993006,0.19781818181818184
0000104169,Consumer Staples,2020,0.01680518406550817,0.20040489539788459
0000104169,Consumer Staples,2021,0.016422713049607598,0.18077005870620835
0000104169,Consumer Staples,2022,0.058856212738206945,0.2268965878950193
0000104169,Consumer Staples,2023,0.05874362463002706,0.2342869956611301
0000104169,Consumer Staples,2024,0.05557118152393729,0.24595933296239608
0000104169,Consumer Staples,2025,,
0000105634,Industrials,2015,0.04979767289639836,0.25089460546161946
0000105634,Industrials,2016,0.05038246053587924,0.23902210888197836
0000105634,Industrials,2017,0.05230657686342018,0.2458264003263521
0000105634,Industrials,2018,0.05203010750254921,0.28766605720135574
0000105634,Industrials,2019,0.062034488448844884,0.28071991199119917
0000105634,Industrials,2020,0.048296410224542216,0.3248988769122997
0000105634,Industrials,2021,0.05495345894436991,0.33187252051123156
0000105634,Industrials,2022,0.19630120846454316,0.3930279496715063
0000105634,Industrials,2023,0.22030267403379708,0.4135339117358456
0000105634,Industrials,2024,0.23888298804350272,0.4284802968448614
0000105634,Industrials,2025,,
0000105770,Health Care,2015,0.08511691703027838,0.24432545485269824
0000105770,Health Care,2016,0.08393370506780652,0.23561586105805513
0000105770,Health Care,2017,0.07727345777433453,0.25397798814752665
0000105770,Health Care,2018,0.08102356039655942,0.2610013044639218
0000105770,Health Care,2019,0.08758432765158085,0.2561872101074338
0000105770,Health Care,2020,0.09159127776749872,0.22635975240530176
0000105770,Health Care,2021,0.07007143598500155,0.2318798164233748
0000105770,Health Care,2022,0.0991731456687385,0.4031962184222634
0000105770,Health Care,2023,0.15158565870759286,0.5127147032414665
0000105770,Health Care,2024,0.15978299639275678,0.4941083191204856
0000105770,Health Care,2025,,
0000106040,Information Technology,2015,0.041412202909361616,0.14193050183339487
0000106040,Information Technology,2016,0.04325103642053776,0.12696827444336464
0000106040,Information Technology,2017,0.04432540275566847,0.1483733437127109
0000106040,Information Technology,2018,0.0622415322110094,0.1681113568778326
0000106040,Information Technology,2019,0.05288497937007461,0.15746754675354538
0000106040,Information Technology,2020,0.04840656761877599,0.14403391362687815
0000106040,Information Technology,2021,0.017064132110109032,0.2098879273839652
0000106040,Information Technology,2022,0.028589674788698165,0.22632589238833334
0000106040,Information Technology,2023,0.04748279526688786,0.2144768987640293
0000106040,Information Technology,2024,0.044459959319019124,0.24232908099645314
0000106040,Information Technology,2025,,
0000106535,Real Estate,2015,0.0,0.3484375
0000106535,Real Estate,2016,0.0,0.3267175572519084
0000106535,Real Estate,2017,0.2210810810810811,0.297972972972973
0000106535,Real Estate,2018,0.22856164383561642,0.28904109589041094
0000106535,Real Estate,2019,0.25273972602739725,0.28493150684931506
0000106535,Real Estate,2020,0.0,0.31875
0000106535,Real Estate,2021,0.0,0.25655172413793104
0000106535,Real Estate,2022,0.0,0.2497175141242938
0000106535,Real Estate,2023,0.0,0.2514124293785311
0000106535,Real Estate,2024,0.0,0.26101694915254237
0000106535,Real Estate,2025,,
0000107263,Energy,2015,0.09189698517554272,0.13080306163122002
0000107263,Energy,2016,0.08213906510407483,0.12423551745551721
0000107263,Energy,2017,0.08722314190388085,0.19143727743996997
0000107263,Energy,2018,0.10033690105533126,0.13731794204285333
0000107263,Energy,2019,0.11754500404652139,0.10378105086382766
0000107263,Energy,2020,0.17861508548711016,0.10242825742881885
0000107263,Energy,2021,0.1653709588881168,0.11494853577574644
0000107263,Energy,2022,0.22528856645005726,0.124578168732507
0000107263,Energy,2023,0.24424408699354533,0.13100730897747145
0000107263,Energy,2024,0.2534549238647372,0.1251026203999809
0000107263,Energy,2025,,
0000109198,Consumer Discretionary,2015,0.012605110179802622,0.1396731253229603
0000109198,Consumer Discretionary,2016,0.012429831595829992,0.15859416211073876
0000109198,Consumer Discretionary,2017,0.015234801117467073,0.16465628507518687
0000109198,Consumer Discretionary,2018,0.016777275012569128,0.1604067833980749
0000109198,Consumer Discretionary,2019,0.02003257328990228,0.18647714934359885
0000109198,Consumer Discretionary,2020,0.021647102897102897,0.17543740340574113
0000109198,Consumer Discretionary,2021,0.02077922077922078,0.1791560025215914
0000109198,Consumer Discretionary,2022,0.027466593647316535,0.2150774441640078
0000109198,Consumer Discretionary,2023,0.03432851792402354,0.24487746905991312
0000109198,Consumer Discretionary,2024,0.05360151642796967,0.27273792907785016
0000109198,Consumer Discretionary,2025,,
0000200406,Health Care,2015,0.01128130671506352,0.47979178716020826
0000200406,Health Care,2016,0.011289147851420248,0.47197846815849176
0000200406,Health Care,2017,0.020951193069598948,0.4505612746144975
0000200406,Health Care,2018,0.020868592487142026,0.426850325919123
0000200406,Health Care,2019,0.023625153354747925,0.40509523430948396
0000200406,Health Care,2020,0.0195858207673602,0.39947268761988125
0000200406,Health Care,2021,0.049845631115539794,0.3144651404021759
0000200406,Health Care,2022,0.05837117673774113,0.35102469623464977
0000200406,Health Care,2023,0.055201584764840606,0.36541168664331874
